STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency of observation,TERRITORIAL_LEVEL,Territorial level,REF_AREA,Reference area,TERRITORIAL_TYPE,Territorial typology,MEASURE,Measure,RET_PERIOD,Return period,HEAT_STRESS,Heat stress threshold,PROJ_SCENARIO,Projection scenario,POLLUTANT_CONCENTRATION,Pollutant concentration level,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,COUNTRY,Country,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,CRI,Costa Rica,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP126,Low-emissions scenario (SSP1-2.6),_Z,Not applicable,D_Y,Days per year,2056,,45.4,,CRI,Costa Rica,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,CRI,Costa Rica,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP126,Low-emissions scenario (SSP1-2.6),_Z,Not applicable,D_Y,Days per year,2055,,42.3,,CRI,Costa Rica,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,CRI,Costa Rica,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP126,Low-emissions scenario (SSP1-2.6),_Z,Not applicable,D_Y,Days per year,2054,,43.5,,CRI,Costa Rica,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,CRI,Costa Rica,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP126,Low-emissions scenario (SSP1-2.6),_Z,Not applicable,D_Y,Days per year,2053,,45.8,,CRI,Costa Rica,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,CRI,Costa Rica,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP126,Low-emissions scenario (SSP1-2.6),_Z,Not applicable,D_Y,Days per year,2052,,40.3,,CRI,Costa Rica,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,CRI,Costa Rica,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP126,Low-emissions scenario (SSP1-2.6),_Z,Not applicable,D_Y,Days per year,2051,,45.6,,CRI,Costa Rica,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,CRI,Costa Rica,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP126,Low-emissions scenario (SSP1-2.6),_Z,Not applicable,D_Y,Days per year,2050,,53.4,,CRI,Costa Rica,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,COL,Colombia,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP370,High-emissions scenario (SSP3-7.0),_Z,Not applicable,D_Y,Days per year,2048,,81,,COL,Colombia,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,COL,Colombia,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP370,High-emissions scenario (SSP3-7.0),_Z,Not applicable,D_Y,Days per year,2047,,75.8,,COL,Colombia,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,COL,Colombia,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP370,High-emissions scenario (SSP3-7.0),_Z,Not applicable,D_Y,Days per year,2034,,62.8,,COL,Colombia,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,COL,Colombia,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP370,High-emissions scenario (SSP3-7.0),_Z,Not applicable,D_Y,Days per year,2033,,54.8,,COL,Colombia,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,COL,Colombia,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP370,High-emissions scenario (SSP3-7.0),_Z,Not applicable,D_Y,Days per year,2032,,55.2,,COL,Colombia,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,COL,Colombia,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP370,High-emissions scenario (SSP3-7.0),_Z,Not applicable,D_Y,Days per year,2031,,56,,COL,Colombia,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,COL,Colombia,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP370,High-emissions scenario (SSP3-7.0),_Z,Not applicable,D_Y,Days per year,2030,,46.4,,COL,Colombia,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,COL,Colombia,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP370,High-emissions scenario (SSP3-7.0),_Z,Not applicable,D_Y,Days per year,2046,,77.3,,COL,Colombia,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,COL,Colombia,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP370,High-emissions scenario (SSP3-7.0),_Z,Not applicable,D_Y,Days per year,2045,,71.2,,COL,Colombia,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,COL,Colombia,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP370,High-emissions scenario (SSP3-7.0),_Z,Not applicable,D_Y,Days per year,2044,,74.8,,COL,Colombia,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,COL,Colombia,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP370,High-emissions scenario (SSP3-7.0),_Z,Not applicable,D_Y,Days per year,2043,,73.5,,COL,Colombia,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,COL,Colombia,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP370,High-emissions scenario (SSP3-7.0),_Z,Not applicable,D_Y,Days per year,2042,,70.8,,COL,Colombia,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,COL,Colombia,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP370,High-emissions scenario (SSP3-7.0),_Z,Not applicable,D_Y,Days per year,2041,,66,,COL,Colombia,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,COL,Colombia,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP370,High-emissions scenario (SSP3-7.0),_Z,Not applicable,D_Y,Days per year,2040,,59.8,,COL,Colombia,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,COL,Colombia,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP370,High-emissions scenario (SSP3-7.0),_Z,Not applicable,D_Y,Days per year,2039,,59.7,,COL,Colombia,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,COL,Colombia,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP370,High-emissions scenario (SSP3-7.0),_Z,Not applicable,D_Y,Days per year,2038,,64.7,,COL,Colombia,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,COL,Colombia,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP370,High-emissions scenario (SSP3-7.0),_Z,Not applicable,D_Y,Days per year,2037,,72.3,,COL,Colombia,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,COL,Colombia,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP370,High-emissions scenario (SSP3-7.0),_Z,Not applicable,D_Y,Days per year,2036,,64.1,,COL,Colombia,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,COL,Colombia,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP370,High-emissions scenario (SSP3-7.0),_Z,Not applicable,D_Y,Days per year,2035,,59.7,,COL,Colombia,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,COL,Colombia,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP370,High-emissions scenario (SSP3-7.0),_Z,Not applicable,D_Y,Days per year,2060,,107.1,,COL,Colombia,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,COL,Colombia,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP370,High-emissions scenario (SSP3-7.0),_Z,Not applicable,D_Y,Days per year,2059,,98.9,,COL,Colombia,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,COL,Colombia,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP370,High-emissions scenario (SSP3-7.0),_Z,Not applicable,D_Y,Days per year,2058,,100.5,,COL,Colombia,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,COL,Colombia,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP370,High-emissions scenario (SSP3-7.0),_Z,Not applicable,D_Y,Days per year,2057,,100.4,,COL,Colombia,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,COL,Colombia,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP370,High-emissions scenario (SSP3-7.0),_Z,Not applicable,D_Y,Days per year,2056,,96.5,,COL,Colombia,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,COL,Colombia,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP370,High-emissions scenario (SSP3-7.0),_Z,Not applicable,D_Y,Days per year,2055,,91.8,,COL,Colombia,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,COL,Colombia,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP370,High-emissions scenario (SSP3-7.0),_Z,Not applicable,D_Y,Days per year,2054,,84.7,,COL,Colombia,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,COL,Colombia,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP370,High-emissions scenario (SSP3-7.0),_Z,Not applicable,D_Y,Days per year,2053,,87.7,,COL,Colombia,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,COL,Colombia,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP370,High-emissions scenario (SSP3-7.0),_Z,Not applicable,D_Y,Days per year,2052,,81.9,,COL,Colombia,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,COL,Colombia,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP370,High-emissions scenario (SSP3-7.0),_Z,Not applicable,D_Y,Days per year,2051,,84.8,,COL,Colombia,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,COL,Colombia,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP370,High-emissions scenario (SSP3-7.0),_Z,Not applicable,D_Y,Days per year,2050,,86.1,,COL,Colombia,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,FIN,Finland,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP370,High-emissions scenario (SSP3-7.0),_Z,Not applicable,D_Y,Days per year,2048,,0.8,,FIN,Finland,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,FIN,Finland,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP370,High-emissions scenario (SSP3-7.0),_Z,Not applicable,D_Y,Days per year,2047,,0.5,,FIN,Finland,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,FIN,Finland,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP370,High-emissions scenario (SSP3-7.0),_Z,Not applicable,D_Y,Days per year,2034,,0.2,,FIN,Finland,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,FIN,Finland,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP370,High-emissions scenario (SSP3-7.0),_Z,Not applicable,D_Y,Days per year,2033,,0.6,,FIN,Finland,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,FIN,Finland,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP370,High-emissions scenario (SSP3-7.0),_Z,Not applicable,D_Y,Days per year,2032,,0.4,,FIN,Finland,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,FIN,Finland,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP370,High-emissions scenario (SSP3-7.0),_Z,Not applicable,D_Y,Days per year,2031,,0.1,,FIN,Finland,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,FIN,Finland,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP370,High-emissions scenario (SSP3-7.0),_Z,Not applicable,D_Y,Days per year,2030,,0.2,,FIN,Finland,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,FIN,Finland,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP370,High-emissions scenario (SSP3-7.0),_Z,Not applicable,D_Y,Days per year,2046,,0.2,,FIN,Finland,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,FIN,Finland,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP370,High-emissions scenario (SSP3-7.0),_Z,Not applicable,D_Y,Days per year,2045,,0.8,,FIN,Finland,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,FIN,Finland,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP370,High-emissions scenario (SSP3-7.0),_Z,Not applicable,D_Y,Days per year,2044,,0.1,,FIN,Finland,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,FIN,Finland,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP370,High-emissions scenario (SSP3-7.0),_Z,Not applicable,D_Y,Days per year,2043,,0.6,,FIN,Finland,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,FIN,Finland,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP370,High-emissions scenario (SSP3-7.0),_Z,Not applicable,D_Y,Days per year,2042,,0.9,,FIN,Finland,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,FIN,Finland,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP370,High-emissions scenario (SSP3-7.0),_Z,Not applicable,D_Y,Days per year,2041,,1.3,,FIN,Finland,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,FIN,Finland,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP370,High-emissions scenario (SSP3-7.0),_Z,Not applicable,D_Y,Days per year,2040,,0.8,,FIN,Finland,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,FIN,Finland,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP370,High-emissions scenario (SSP3-7.0),_Z,Not applicable,D_Y,Days per year,2039,,0.9,,FIN,Finland,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,FIN,Finland,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP370,High-emissions scenario (SSP3-7.0),_Z,Not applicable,D_Y,Days per year,2038,,1,,FIN,Finland,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,FIN,Finland,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP370,High-emissions scenario (SSP3-7.0),_Z,Not applicable,D_Y,Days per year,2037,,1.3,,FIN,Finland,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,FIN,Finland,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP370,High-emissions scenario (SSP3-7.0),_Z,Not applicable,D_Y,Days per year,2036,,0.4,,FIN,Finland,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,FIN,Finland,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP370,High-emissions scenario (SSP3-7.0),_Z,Not applicable,D_Y,Days per year,2035,,0.7,,FIN,Finland,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,FIN,Finland,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP370,High-emissions scenario (SSP3-7.0),_Z,Not applicable,D_Y,Days per year,2060,,1.8,,FIN,Finland,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,FIN,Finland,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP370,High-emissions scenario (SSP3-7.0),_Z,Not applicable,D_Y,Days per year,2059,,2.2,,FIN,Finland,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_CLIM@DF_CLIM_PROJ(2.5),"Climate projections by scenario, 2030–2060 - Regions",I,A,Annual,CTRY,Country,FIN,Finland,_Z,Not applicable,HOT_DAYS_PROJ,Projected number of hot days,_Z,Not applicable,_Z,Not applicable,PROJ_SSP370,High-emissions scenario (SSP3-7.0),_Z,Not applicable,D_Y,Days per year,2058,,1.5,,FIN,Finland,A,Normal value,0,Units,1,One
